premise,hypothesis,label,label_id
ابوابراهیم اسماعیل منتصر آخرین بازمانده از امیران سامانی بود او در سال  سیصد و نود و پنج ق به همراه هشت تن از افراد وفادارش پس از شکست از قراخانیان گریخت و به یکی از طوایف عرب به نام ابن بهیج که چادرنشین بودند، پناه بردند. اینان ابتدا از وی استقبال نمودند  ولی چون از قبل توسط سلطان محمود از آنان خواسته شده بود که ضد منتصر وارد جنگ شوند، چون هنگام شب شد، بر او هجوم برده، و او را به قتل رساندند.,آخرین امیر سامانی که از  قراخانیان  شکست خورد و در  سیصد و نود و پنج ق توسط قبیله عربی که به وی پناه برده بود، کشته شد، اسماعیل منتصر است.,e,1
ابوابراهیم اسماعیل منتصر آخرین بازمانده از امیران سامانی بود او در سال  سیصد و نود و پنج ق به همراه هشت تن از افراد وفادارش پس از شکست از قراخانیان گریخت و به یکی از طوایف عرب به نام ابن بهیج که چادرنشین بودند، پناه بردند. اینان ابتدا از وی استقبال نمودند  ولی چون از قبل توسط سلطان محمود از آنان خواسته شده بود که ضد منتصر وارد جنگ شوند، چون هنگام شب شد، بر او هجوم برده، و او را به قتل رساندند.,عبد الملک سامانی آخرین امیر سامانی بود که پس از شکست از قراخانیان توسط قبیله عربی که به آن پناه برده بود کشته شد.,c,0
ابوابراهیم اسماعیل منتصر آخرین بازمانده از امیران سامانی بود او در سال  سیصد و نود و پنج ق به همراه هشت تن از افراد وفادارش پس از شکست از قراخانیان گریخت و به یکی از طوایف عرب به نام ابن بهیج که چادرنشین بودند، پناه بردند. اینان ابتدا از وی استقبال نمودند  ولی چون از قبل توسط سلطان محمود از آنان خواسته شده بود که ضد منتصر وارد جنگ شوند، چون هنگام شب شد، بر او هجوم برده، و او را به قتل رساندند.,جنازه اسماعیل منتصر را به یکی از آبادی‌های کرانه جیحون حمل کرده، در آن‌جا به خاک سپردند.,n,2
جیهانی شخصیتی فاضل، ادیب، فیلسوف و منجم و از پیشگامان علم جغرافیا بوده است. این وزیر دانشمند و باکفایت سامانی بر اثر فشار فقهای‌ بخارا و به‌ اتهام‌ زندقه‌، الحاد، کفر و ترویج آن برکنار شده‌ و به‌ بی‌کفایتی‌ و تفرعن‌ متهم‌ گردید.,جیهانی، وزیر سامانیان دانشمند و جغرافیدان بود  لیکن به گمان داشتن اعتقادات کفر آمیز و یا احتمال ترویج آن، از کار برکنار شد.,e,1
جیهانی شخصیتی فاضل، ادیب، فیلسوف و منجم و از پیشگامان علم جغرافیا بوده است. این وزیر دانشمند و باکفایت سامانی بر اثر فشار فقهای‌ بخارا و به‌ اتهام‌ زندقه‌، الحاد، کفر و ترویج آن برکنار شده‌ و به‌ بی‌کفایتی‌ و تفرعن‌ متهم‌ گردید.,بستی وزیر دانشمند و جغرافیدان سامانی بر اثر فشار فقهای بخارا و به جرم الحاد و ترویج آن برکنار شد.,c,0
جیهانی شخصیتی فاضل، ادیب، فیلسوف و منجم و از پیشگامان علم جغرافیا بوده است. این وزیر دانشمند و باکفایت سامانی بر اثر فشار فقهای‌ بخارا و به‌ اتهام‌ زندقه‌، الحاد، کفر و ترویج آن برکنار شده‌ و به‌ بی‌کفایتی‌ و تفرعن‌ متهم‌ گردید.,ابوعبدالله محمد بن احمد جیهانی که برخی او را جیهانی کبیر خوانده‌اند، منسوب به  جیهان  شهری در خراسان بزرگ، می‌باشد.,n,2
غسان بن عباد، یکی از والیان خراسان در مدتی از خلافت مأمون عباسی بود. او به سفارش مامون نوح بن اسد را به حکومت سمرقند، احمد بن اسد را به امارت فرغانه و یحیی بن اسد را به حکومت شاش و اشروسنه فرستاد و حکومت هرات را به الیاس بن اسد داد.,حکومت شهرهای (سمرقند   فرغانه   شاش   هرات) توسط  غسان بن عباد  والی مأمون عباسی در خراسان به ترتیب به نوح   أحمد   یحیی   الیاس سپرده شد.,e,1
غسان بن عباد، یکی از والیان خراسان در مدتی از خلافت مأمون عباسی بود. او به سفارش مامون نوح بن اسد را به حکومت سمرقند، احمد بن اسد را به امارت فرغانه و یحیی بن اسد را به حکومت شاش و اشروسنه فرستاد و حکومت هرات را به الیاس بن اسد داد.,غسان ابن عباد والی مامون، امارت شهرهای  سمرقند، فرغانه، شاش و هرات  را به ترتیب به  نوح،الیاس، یحیی و احمد  داد.,c,0
غسان بن عباد، یکی از والیان خراسان در مدتی از خلافت مأمون عباسی بود. او به سفارش مامون نوح بن اسد را به حکومت سمرقند، احمد بن اسد را به امارت فرغانه و یحیی بن اسد را به حکومت شاش و اشروسنه فرستاد و حکومت هرات را به الیاس بن اسد داد.,مامون خلیفه عباسی، رجاء ابن ابی ضحاک را که حاکم خراسان بود برکنار کرد و غسان بن عباده را به جای وی نشاند.,n,2
خلف بن احمد (خلف بن ابو جعفر بن لیث) ملقب به امیر خلف بانو، آخرین امیر صفاری بود که بر سیستان حکم راند. در زمان او ، و به دستورش، تفسیری بزرگ شامل صد جلد برای قرآن نوشته شد. دوران فرمانروایی این واپسین امیر صفاری که خلیفه به او لقب ولی الدوله داده بود حدود چهل سال به طول انجامید.,امیر خلف صفاری از خلیفه لقب  ولی الدوله  گرفت و به سفارش وی تفسیری صد جلدی از قرآن نوشته شد.,e,1
